# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.0201e+03	2.4e+00	2.32304e+05	2.0e+03
5.0236e+03	2.4e+00	2.32264e+05	1.8e+03
5.0272e+03	2.4e+00	2.33988e+05	1.8e+03
5.0307e+03	2.4e+00	2.34038e+05	1.6e+03
5.0343e+03	2.4e+00	2.31203e+05	1.9e+03
5.0378e+03	2.4e+00	2.27460e+05	1.6e+03
5.0414e+03	2.4e+00	2.28266e+05	1.7e+03
5.0449e+03	2.4e+00	2.27092e+05	1.9e+03
5.0485e+03	2.4e+00	2.24336e+05	1.3e+03
5.0520e+03	2.4e+00	2.26271e+05	1.8e+03
5.0556e+03	2.4e+00	2.21934e+05	1.5e+03
5.0591e+03	2.4e+00	2.22950e+05	1.7e+03
5.0627e+03	2.4e+00	2.22165e+05	1.7e+03
5.0662e+03	2.4e+00	2.22141e+05	2.1e+03
5.0698e+03	2.4e+00	2.19995e+05	1.7e+03
5.0733e+03	2.4e+00	2.21233e+05	1.9e+03
5.0769e+03	2.4e+00	2.18600e+05	1.6e+03
5.0804e+03	2.4e+00	2.17138e+05	1.8e+03
5.0840e+03	2.4e+00	2.15985e+05	2.0e+03
5.0875e+03	2.4e+00	2.17155e+05	1.9e+03
5.0910e+03	2.4e+00	2.15109e+05	1.3e+03
5.0946e+03	2.4e+00	2.14630e+05	1.9e+03
5.0981e+03	2.4e+00	2.12419e+05	1.4e+03
5.1017e+03	2.4e+00	2.10810e+05	1.7e+03
5.1052e+03	2.4e+00	2.10373e+05	1.4e+03
5.1088e+03	2.4e+00	2.10480e+05	1.4e+03
5.1123e+03	2.4e+00	2.08196e+05	1.5e+03
5.1158e+03	2.4e+00	2.07546e+05	1.3e+03
5.1194e+03	2.4e+00	2.05752e+05	1.8e+03
5.1229e+03	2.4e+00	2.05606e+05	1.1e+03
5.1265e+03	2.4e+00	2.04873e+05	1.3e+03
5.1300e+03	2.4e+00	2.02356e+05	1.2e+03
5.1335e+03	2.4e+00	2.01236e+05	1.3e+03
5.1371e+03	2.4e+00	1.99849e+05	1.3e+03
5.1406e+03	2.4e+00	1.99729e+05	1.2e+03
5.1441e+03	2.4e+00	1.97755e+05	9.4e+02
5.1477e+03	2.4e+00	1.97228e+05	1.2e+03
5.1512e+03	2.4e+00	1.95297e+05	1.1e+03
5.1548e+03	2.4e+00	1.93731e+05	9.8e+02
5.1583e+03	2.4e+00	1.94076e+05	5.7e+02
5.1618e+03	2.4e+00	1.91158e+05	1.1e+03
5.1654e+03	2.4e+00	1.90119e+05	1.2e+03
5.1689e+03	2.4e+00	1.86782e+05	1.0e+03
5.1724e+03	2.4e+00	1.84703e+05	8.8e+02
5.1760e+03	2.4e+00	1.84912e+05	1.1e+03
5.1795e+03	2.4e+00	1.86158e+05	1.1e+03
5.1830e+03	2.4e+00	1.86640e+05	1.1e+03
5.1866e+03	2.4e+00	1.84428e+05	1.2e+03
5.1901e+03	2.4e+00	1.84073e+05	9.5e+02
5.1936e+03	2.4e+00	1.83835e+05	1.1e+03
5.1971e+03	2.4e+00	1.83539e+05	9.5e+02
5.2007e+03	2.4e+00	1.82827e+05	1.3e+03
5.2042e+03	2.4e+00	1.81410e+05	1.4e+03
5.2077e+03	2.4e+00	1.79948e+05	1.2e+03
5.2113e+03	2.4e+00	1.79443e+05	7.9e+02
5.2148e+03	2.4e+00	1.79278e+05	1.0e+03
5.2183e+03	2.4e+00	1.75805e+05	1.3e+03
5.2219e+03	2.4e+00	1.75987e+05	1.2e+03
5.2254e+03	2.4e+00	1.74240e+05	1.3e+03
5.2289e+03	2.4e+00	1.74505e+05	1.7e+03
5.2324e+03	2.4e+00	1.71867e+05	1.3e+03
5.2360e+03	2.4e+00	1.70059e+05	1.1e+03
5.2395e+03	2.4e+00	1.69278e+05	1.4e+03
5.2430e+03	2.4e+00	1.69850e+05	1.3e+03
5.2465e+03	2.4e+00	1.68625e+05	1.4e+03
5.2501e+03	2.4e+00	1.68569e+05	1.4e+03
5.2536e+03	2.4e+00	1.67874e+05	1.2e+03
5.2571e+03	2.4e+00	1.67618e+05	1.3e+03
5.2606e+03	2.4e+00	1.65597e+05	1.2e+03
5.2641e+03	2.4e+00	1.64138e+05	1.5e+03
5.2677e+03	2.4e+00	1.63416e+05	1.0e+03
5.2712e+03	2.4e+00	1.62434e+05	1.3e+03
5.2747e+03	2.4e+00	1.60958e+05	9.6e+02
5.2782e+03	2.4e+00	1.60142e+05	1.3e+03
