# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.2289e+03	2.4e+00	9.5939e-01	6.0e-03
5.2324e+03	2.4e+00	9.4693e-01	9.0e-03
5.2360e+03	2.4e+00	1.0787e+00	1.3e-02
5.2395e+03	2.4e+00	1.1355e+00	5.4e-03
5.2430e+03	2.4e+00	1.1597e+00	5.5e-03
5.2465e+03	2.4e+00	1.1394e+00	6.2e-03
5.2501e+03	2.4e+00	1.0511e+00	9.8e-03
5.2536e+03	2.4e+00	9.0780e-01	1.1e-02
5.2571e+03	2.4e+00	9.1705e-01	7.9e-03
5.2606e+03	2.4e+00	1.0230e+00	1.2e-02
5.2641e+03	2.4e+00	1.0981e+00	1.1e-02
5.2677e+03	2.4e+00	9.8987e-01	4.0e-03
5.2712e+03	2.4e+00	8.8687e-01	6.8e-03
5.2747e+03	2.4e+00	9.0587e-01	4.3e-03
5.2782e+03	2.4e+00	1.0183e+00	1.3e-02
5.2817e+03	2.4e+00	1.1229e+00	1.3e-02
5.2853e+03	2.4e+00	1.1861e+00	7.5e-03
5.2888e+03	2.4e+00	1.1789e+00	1.0e-02
5.2923e+03	2.4e+00	1.2186e+00	1.3e-02
5.2958e+03	2.4e+00	1.2159e+00	1.0e-02
5.2993e+03	2.4e+00	1.1267e+00	6.0e-03
5.3029e+03	2.4e+00	1.0477e+00	9.7e-03
5.3064e+03	2.4e+00	1.1096e+00	8.0e-03
5.3099e+03	2.4e+00	1.2466e+00	9.3e-03
5.3134e+03	2.4e+00	1.2943e+00	1.1e-02
5.3169e+03	2.4e+00	1.2833e+00	9.5e-03
5.3204e+03	2.4e+00	1.2587e+00	1.1e-02
5.3240e+03	2.4e+00	1.2253e+00	1.0e-02
5.3275e+03	2.4e+00	1.1433e+00	1.2e-02
5.3310e+03	2.4e+00	1.0908e+00	7.6e-03
5.3345e+03	2.4e+00	1.0673e+00	9.9e-03
5.3380e+03	2.4e+00	1.1573e+00	5.8e-03
5.3415e+03	2.4e+00	1.2072e+00	7.6e-03
5.3450e+03	2.4e+00	1.1858e+00	1.8e-02
5.3485e+03	2.4e+00	1.1750e+00	8.5e-03
5.3521e+03	2.4e+00	1.2076e+00	1.4e-02
5.3556e+03	2.4e+00	1.2580e+00	1.5e-02
5.3591e+03	2.4e+00	1.3772e+00	7.6e-03
5.3626e+03	2.4e+00	1.4119e+00	1.5e-02
5.3661e+03	2.4e+00	1.3394e+00	1.0e-02
5.3696e+03	2.4e+00	1.2395e+00	1.6e-02
5.3731e+03	2.4e+00	1.1888e+00	1.3e-02
5.3766e+03	2.4e+00	1.1865e+00	8.0e-03
5.3801e+03	2.4e+00	1.2637e+00	1.3e-02
5.3836e+03	2.4e+00	1.3130e+00	9.9e-03
5.3871e+03	2.4e+00	1.2662e+00	1.5e-02
5.3907e+03	2.4e+00	1.1843e+00	1.5e-02
5.3942e+03	2.4e+00	1.1328e+00	9.0e-03
5.3977e+03	2.4e+00	1.0828e+00	7.9e-03
5.4012e+03	2.4e+00	1.0614e+00	1.1e-02
5.4047e+03	2.4e+00	1.0835e+00	1.5e-02
5.4082e+03	2.4e+00	1.0930e+00	8.1e-03
5.4117e+03	2.4e+00	1.0460e+00	7.3e-03
5.4152e+03	2.4e+00	1.0892e+00	1.2e-02
5.4187e+03	2.4e+00	1.2137e+00	1.7e-02
5.4222e+03	2.4e+00	1.2561e+00	1.7e-02
5.4257e+03	2.4e+00	1.2454e+00	1.2e-02
5.4292e+03	2.4e+00	1.2122e+00	7.8e-03
5.4327e+03	2.4e+00	1.1521e+00	6.1e-03
5.4362e+03	2.4e+00	1.0797e+00	1.2e-02
5.4397e+03	2.4e+00	1.0865e+00	1.4e-02
5.4432e+03	2.4e+00	1.2102e+00	1.1e-02
5.4467e+03	2.4e+00	1.2761e+00	1.7e-02
5.4502e+03	2.4e+00	1.2140e+00	8.4e-03
5.4537e+03	2.4e+00	1.0842e+00	1.3e-02
5.4572e+03	2.4e+00	1.0459e+00	7.5e-03
5.4607e+03	2.4e+00	1.0243e+00	8.8e-03
5.4642e+03	2.4e+00	1.0531e+00	1.2e-02
5.4677e+03	2.4e+00	1.1059e+00	7.7e-03
5.4712e+03	2.4e+00	1.1189e+00	8.5e-03
5.4747e+03	2.4e+00	1.0927e+00	1.2e-02
5.4782e+03	2.4e+00	1.0578e+00	5.6e-03
5.4817e+03	2.4e+00	1.0490e+00	7.0e-03
5.4852e+03	2.4e+00	1.0991e+00	1.1e-02
5.4887e+03	2.4e+00	1.1359e+00	1.2e-02
5.4922e+03	2.4e+00	1.1488e+00	1.0e-02
5.4956e+03	2.4e+00	1.1402e+00	9.1e-03
5.4991e+03	2.4e+00	1.1356e+00	1.5e-02
5.5026e+03	2.4e+00	1.1317e+00	1.4e-02
5.5061e+03	2.4e+00	1.1177e+00	5.3e-03
5.5096e+03	2.4e+00	1.0869e+00	1.2e-02
5.5131e+03	2.4e+00	1.0611e+00	1.4e-02
5.5166e+03	2.4e+00	1.0917e+00	1.1e-02
5.5201e+03	2.4e+00	1.1073e+00	1.5e-02
5.5236e+03	2.4e+00	1.2025e+00	9.8e-03
5.5271e+03	2.4e+00	1.2351e+00	1.6e-02
5.5306e+03	2.4e+00	1.2103e+00	4.4e-03
5.5340e+03	2.4e+00	1.1716e+00	1.5e-02
5.5375e+03	2.4e+00	1.1799e+00	8.2e-03
5.5410e+03	2.4e+00	1.2008e+00	1.2e-02
