# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.5898e+03	2.4e+00	5.11388e+01	1.1e+00
5.5933e+03	2.4e+00	5.69158e+01	1.0e+00
5.5968e+03	2.4e+00	6.74453e+01	1.3e+00
5.6002e+03	2.4e+00	7.51897e+01	1.1e+00
5.6037e+03	2.4e+00	8.87525e+01	1.2e+00
5.6072e+03	2.4e+00	9.51259e+01	1.2e+00
5.6107e+03	2.4e+00	8.37323e+01	1.5e+00
5.6142e+03	2.4e+00	6.30053e+01	1.1e+00
5.6176e+03	2.4e+00	3.79261e+01	9.0e-01
5.6211e+03	2.4e+00	2.66362e+01	7.6e-01
5.6246e+03	2.4e+00	2.92651e+01	7.9e-01
5.6281e+03	2.4e+00	3.04017e+01	8.2e-01
5.6315e+03	2.4e+00	2.90428e+01	7.8e-01
5.6350e+03	2.4e+00	2.95466e+01	1.0e+00
5.6385e+03	2.4e+00	3.05758e+01	8.6e-01
5.6420e+03	2.4e+00	3.34839e+01	1.0e+00
5.6454e+03	2.4e+00	3.44223e+01	8.5e-01
5.6489e+03	2.4e+00	4.21791e+01	8.8e-01
5.6524e+03	2.4e+00	4.42250e+01	1.0e+00
5.6559e+03	2.4e+00	4.29532e+01	1.1e+00
5.6593e+03	2.4e+00	3.80719e+01	8.6e-01
5.6628e+03	2.4e+00	3.88903e+01	1.2e+00
5.6663e+03	2.4e+00	4.01117e+01	1.0e+00
5.6698e+03	2.4e+00	4.11589e+01	9.1e-01
5.6732e+03	2.4e+00	4.52081e+01	1.1e+00
5.6767e+03	2.4e+00	4.59430e+01	1.2e+00
5.6802e+03	2.4e+00	4.70975e+01	9.4e-01
5.6836e+03	2.4e+00	4.40452e+01	1.2e+00
5.6871e+03	2.4e+00	4.57024e+01	1.1e+00
5.6906e+03	2.4e+00	4.74063e+01	1.3e+00
5.6940e+03	2.4e+00	4.55762e+01	1.2e+00
5.6975e+03	2.4e+00	4.12031e+01	1.1e+00
5.7010e+03	2.4e+00	3.84792e+01	9.5e-01
5.7045e+03	2.4e+00	3.67298e+01	1.1e+00
5.7079e+03	2.4e+00	3.31421e+01	9.6e-01
5.7114e+03	2.4e+00	3.18900e+01	9.2e-01
5.7149e+03	2.4e+00	2.99906e+01	1.0e+00
5.7183e+03	2.4e+00	2.80479e+01	8.5e-01
5.7218e+03	2.4e+00	2.99453e+01	9.0e-01
5.7252e+03	2.4e+00	2.78976e+01	9.3e-01
5.7287e+03	2.4e+00	2.71867e+01	1.2e+00
5.7322e+03	2.4e+00	2.90394e+01	1.1e+00
5.7356e+03	2.4e+00	2.98077e+01	9.8e-01
5.7391e+03	2.4e+00	3.35172e+01	1.0e+00
5.7426e+03	2.4e+00	3.30584e+01	7.9e-01
